codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
201112195792117,INCIDENTE,OUTROS,OUTROS,OTHR,-9.4418,-40.5684,PETROLINA,PE,BRASIL,SBPL,2011-12-19,20:24:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/19 20:24,2011/12/19 20:24
201101147066049,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,****,2011-01-14,17:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/14 17:45,2011/01/14 17:45
201101209419601,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-2.5319,-44.2979,SÃO LUÍS,MA,BRASIL,SBSL,2011-01-20,19:39:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/20 19:39,2011/01/20 19:39
201112295590316,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-26.8974,-48.6492,NAVEGANTES,SC,BRASIL,SBNF,2011-12-29,18:33:00,NULL,FINALIZADA,***,NÃO,NULL,0,2,NÃO,2019-01-30,2011/12/29 18:33,2011/12/29 18:33
201111029518795,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-26.9013,-52.9113,NOVA ERECHIM,SC,BRASIL,****,2011-11-02,21:30:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/02 21:30,2011/11/02 21:30
201111108165928,INCIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-19.7654,-48.5730,CAMPO FLORIDO,MG,BRASIL,SIRS,2011-11-10,17:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/10 17:30,2011/11/10 17:30
201002061100523,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-18.0583,-50.1458,ITUMBIARA,GO,BRASIL,****,2010-02-06,17:20:00,NULL,FINALIZADA,A-067/CENIPA/2011,SIM,2011-08-29,3,1,NÃO,2019-01-30,2010/02/06 17:20,2010/02/06 17:20
201011162319222,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3667,-53.4631,IVATÉ,PR,BRASIL,****,2010-11-16,10:30:00,NULL,FINALIZADA,A-087/CENIPA/2011,SIM,2011-09-23,7,1,NÃO,2019-01-30,2010/11/16 10:30,2010/11/16 10:30
201108268849282,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2011-08-26,23:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/26 23:50,2011/08/26 23:50
201010013966848,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-8.1144,-34.9447,RECIFE,PE,BRASIL,****,2010-10-01,20:20:00,NULL,FINALIZADA,A-041/CENIPA/2011,SIM,2011-07-21,1,1,NÃO,2019-01-30,2010/10/01 20:20,2010/10/01 20:20
201102229577831,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2011-02-22,15:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/22 15:00,2011/02/22 15:00
201004218230739,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-8.0958,-34.8917,RECIFE,PE,BRASIL,SNEM,2010-04-21,11:27:00,NULL,FINALIZADA,A-018/CENIPA/2011,SIM,2011-06-30,2,1,NÃO,2019-01-30,2010/04/21 11:27,2010/04/21 11:27
201108233891180,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2011-08-23,09:06:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/23 09:06,2011/08/23 09:06
201007049948136,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2010-07-04,20:20:00,NULL,FINALIZADA,A-021/CENIPA/2011,SIM,2011-06-30,1,1,SIM,2019-01-30,2010/07/04 20:20,2010/07/04 20:20
201107132559103,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.1522,-34.9094,RECIFE,PE,BRASIL,SBRF,2011-07-13,09:54:00,NULL,FINALIZADA,A-019/CENIPA/2013,SIM,2013-07-18,23,1,NÃO,2019-01-30,2011/07/13 09:54,2011/07/13 09:54
201104198900586,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-17.8300,-51.7753,JATAÍ,GO,BRASIL,SWJW,2011-04-19,20:00:00,NULL,FINALIZADA,IG-588/CENIPA/2014,SIM,2014-08-15,0,1,SIM,2019-01-30,2011/04/19 20:00,2011/04/19 20:00
201109187976421,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-17.7925,-51.7678,JATAÍ,GO,BRASIL,****,2011-09-18,23:30:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/18 23:30,2011/09/18 23:30
201101063019463,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.7187,-48.5397,COLINA,SP,BRASIL,****,2011-01-06,11:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/06 11:30,2011/01/06 11:30
201110306660879,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-5.1007,-42.8337,TIMON,MA,BRASIL,SNDR,2011-10-30,18:49:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/30 18:49,2011/10/30 18:49
201110213145023,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.7194,-51.4894,MONTENEGRO,RS,BRASIL,SSNG,2011-10-21,20:55:00,NULL,FINALIZADA,A-515/CENIPA/2018,SIM,2018-09-04,4,1,SIM,2019-01-30,2011/10/21 20:55,2011/10/21 20:55
201101179132530,ACIDENTE,FALHA ESTRUTURAL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-30.5381,-50.6703,MOSTARDAS,RS,BRASIL,****,2011-01-17,16:00:00,NULL,FINALIZADA,A-088/CENIPA/2011,SIM,2011-09-23,9,1,NÃO,2019-01-30,2011/01/17 16:00,2011/01/17 16:00
201110164722888,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-16.3622,-48.0861,LUZIÂNIA,GO,BRASIL,****,2011-10-16,13:50:00,NULL,FINALIZADA,IG-541/CENIPA/2017,SIM,2018-05-10,1,1,NÃO,2019-01-30,2011/10/16 13:50,2011/10/16 13:50
201111197406539,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-16.2585,-47.9557,LUZIÂNIA,GO,BRASIL,SWUZ,2011-11-19,17:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/19 17:00,2011/11/19 17:00
201003212752022,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.2585,-47.9557,LUZIÂNIA,GO,BRASIL,****,2010-03-21,20:45:00,NULL,FINALIZADA,A-068/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2010/03/21 20:45,2010/03/21 20:45
201109174195583,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.6035,-46.9318,COTIA,SP,BRASIL,****,2011-09-17,16:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/17 16:00,2011/09/17 16:00
200903034640418,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,29.6961,-51.0817,NOVO HAMBURGO,RS,BRASIL,SSNH,2009-03-03,18:30:00,NULL,FINALIZADA,A-079/CENIPA/2011,SIM,2011-09-23,1,1,NÃO,2019-01-30,2009/03/03 18:30,2009/03/03 18:30
201110221432277,INCIDENTE GRAVE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-27.6389,-54.3411,NOVO HAMBURGO,RS,BRASIL,SSHZ,2011-10-22,15:30:00,NULL,ATIVA,IG-553/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/22 15:30,2011/10/22 15:30
201106192904082,INCIDENTE GRAVE,POUSO LONGO,EXCURSÃO DE PISTA,RE,-29.6961,-51.0817,NOVO HAMBURGO,RS,BRASIL,SSNH,2011-06-19,13:00:00,NULL,FINALIZADA,IG-521/CENIPA/2018,SIM,2018-12-04,5,1,SIM,2019-01-30,2011/06/19 13:00,2011/06/19 13:00
200912042794415,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.9539,-53.0728,LOANDA,PR,BRASIL,****,2009-12-04,18:00:00,NULL,FINALIZADA,A-065/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2009/12/04 18:00,2009/12/04 18:00
201107143196058,ACIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-14.8150,-39.0333,ILHÉUS,BA,BRASIL,SBIL,2011-07-14,00:35:00,NULL,FINALIZADA,A-116/CENIPA/2012,SIM,2012-10-17,6,1,SIM,2019-01-30,2011/07/14 00:35,2011/07/14 00:35
201103308491470,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2011-03-30,09:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/30 09:35,2011/03/30 09:35
201108146954204,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3303,-51.1367,LONDRINA,PR,BRASIL,SBLO,2011-08-14,11:45:00,NULL,FINALIZADA,IG-518/CENIPA/2017,SIM,2017-11-30,1,1,SIM,2019-01-30,2011/08/14 11:45,2011/08/14 11:45
201108135569995,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2011-08-13,19:15:00,NULL,FINALIZADA,IG-519/CENIPA/2017,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/13 19:15,2011/08/13 19:15
201105021884281,INCIDENTE,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,****,2011-05-02,20:14:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/02 20:14,2011/05/02 20:14
201102199049261,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2011-02-19,12:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/19 12:45,2011/02/19 12:45
201102177661469,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2011-02-17,14:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/17 14:25,2011/02/17 14:25
201110075557611,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.6125,-55.3711,LONDRINA,PR,BRASIL,SBLO,2011-10-07,14:30:00,NULL,FINALIZADA,IG-007/CENIPA/2014,SIM,2014-06-02,1,1,NÃO,2019-01-30,2011/10/07 14:30,2011/10/07 14:30
201101283182090,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.3933,-51.2319,LONDRINA,PR,BRASIL,****,2011-01-28,20:45:00,NULL,FINALIZADA,A-545/CENIPA/2018,SIM,2018-11-07,0,1,NÃO,2019-01-30,2011/01/28 20:45,2011/01/28 20:45
201111249599731,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3303,-51.1367,LONDRINA,PR,BRASIL,****,2011-11-24,20:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/24 20:10,2011/11/24 20:10
201003117237605,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2010-03-11,12:30:00,NULL,FINALIZADA,I-053/CENIPA/2011 ,SIM,2011-08-01,2,1,NÃO,2019-01-30,2010/03/11 12:30,2010/03/11 12:30
201106112921522,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3122,-51.1628,LONDRINA,PR,BRASIL,****,2011-06-11,11:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/06/11 11:30,2011/06/11 11:30
201104181246066,ACIDENTE,EXCURSÃO DE PISTA,EXCURSÃO DE PISTA,RE,-23.3303,-51.1367,LONDRINA,PR,BRASIL,SBLO,2011-04-18,17:34:00,NULL,FINALIZADA,A-090/CENIPA/2012,SIM,2012-08-29,4,1,SIM,2019-01-30,2011/04/18 17:34,2011/04/18 17:34
201111271394240,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3317,-51.1367,LONDRINA,PR,BRASIL,SBLO,2011-11-27,12:00:00,NULL,FINALIZADA,A-501/CENIPA/2016 ,SIM,2016-07-14,2,1,NÃO,2019-01-30,2011/11/27 12:00,2011/11/27 12:00
201107117695517,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3122,-51.1628,LONDRINA,PR,BRASIL,****,2011-07-11,18:30:00,NULL,FINALIZADA,IG-550/CENIPA/2017,NÃO,NULL,0,1,SIM,2019-01-30,2011/07/11 18:30,2011/07/11 18:30
201101267438628,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2011-01-26,12:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/26 12:40,2011/01/26 12:40
201107229546430,INCIDENTE,OUTROS,OUTROS,OTHR,-28.2618,-52.4071,PASSO FUNDO,RS,BRASIL,SBPF,2011-07-22,16:29:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/22 16:29,2011/07/22 16:29
201107066609000,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-28.2618,-52.4071,PASSO FUNDO,RS,BRASIL,****,2011-07-06,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/06 20:00,2011/07/06 20:00
201101279949264,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-23.3428,-52.0943,MANDAGUAÇU,PR,BRASIL,****,2011-01-27,15:50:00,NULL,ATIVA,IG-540/CENIPA/2017,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/27 15:50,2011/01/27 15:50
201111263556370,ACIDENTE,DESORIENTAÇÃO ESPACIAL,MÉDICO,MED,-20.1461,-44.6906,CARMO DO CAJURU,MG,BRASIL,****,2011-11-26,14:00:00,NULL,ATIVA,A-509/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/26 14:00,2011/11/26 14:00
201102156179112,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,OPERAÇÃO A BAIXA ALTITUDE,LALT,-28.4606,-53.5767,PEJUÇARA,RS,BRASIL,****,2011-02-15,13:10:00,NULL,FINALIZADA,A-050/CENIPA/2012,SIM,2012-07-02,5,1,NÃO,2019-01-30,2011/02/15 13:10,2011/02/15 13:10
201002045199235,ACIDENTE,POUSO ANTES DA PISTA,POUSO AQUÉM/ALÉM DA PISTA,USOS,-27.1919,-49.8314,RIO DO OESTE,SC,BRASIL,****,2010-02-04,17:55:00,NULL,FINALIZADA,A-011/CENIPA/2011,SIM,2011-05-18,2,1,NÃO,2019-01-30,2010/02/04 17:55,2010/02/04 17:55
201102103692428,INCIDENTE,CORTE INVOLUNTÁRIO DO MOTOR,OUTROS,OTHR,-23.4848,-51.7981,MARIALVA,PR,BRASIL,****,2011-02-10,21:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/10 21:25,2011/02/10 21:25
201107147599544,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2011-07-14,09:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/14 09:00,2011/07/14 09:00
201102081839406,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2011-02-08,20:04:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/08 20:04,2011/02/08 20:04
201105304116470,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2011-05-30,00:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/30 00:30,2011/05/30 00:30
201111244775751,INCIDENTE,OUTROS,OUTROS,OTHR,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2011-11-24,21:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/24 21:30,2011/11/24 21:30
201112216010340,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-30.1878,-51.1828,PORTO ALEGRE,RS,BRASIL,SSBN,2011-12-21,13:50:00,NULL,FINALIZADA,A-506/CENIPA/2016 ,SIM,2016-07-07,2,1,SIM,2019-01-30,2011/12/21 13:50,2011/12/21 13:50
201111169827965,INCIDENTE GRAVE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-29.9939,-51.1711,PORTO ALEGRE,RS,BRASIL,SBPA,2011-11-16,15:35:00,NULL,FINALIZADA,IG-048/CENIPA/2013,SIM,2013-09-10,3,1,NÃO,2019-01-30,2011/11/16 15:35,2011/11/16 15:35
201112017977607,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2011-12-01,12:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/01 12:30,2011/12/01 12:30
201106302635465,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2011-06-30,14:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/30 14:15,2011/06/30 14:15
201107253524377,INCIDENTE,F.O.D.,OUTROS,OTHR,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2011-07-25,13:37:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/25 13:37,2011/07/25 13:37
201104093942132,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2011-04-09,00:52:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/09 00:52,2011/04/09 00:52
201101238794336,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-30.1453,-51.2256,PORTO ALEGRE,RS,BRASIL,****,2011-01-23,10:53:00,NULL,FINALIZADA,A-073/CENIPA/2012,SIM,2012-07-23,3,1,NÃO,2019-01-30,2011/01/23 10:53,2011/01/23 10:53
201108152461515,ACIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-30.1878,-51.1828,PORTO ALEGRE,RS,BRASIL,SSBN,2011-08-15,17:10:00,NULL,FINALIZADA,A-533/CENIPA/2017,SIM,2018-06-25,2,1,SIM,2019-01-30,2011/08/15 17:10,2011/08/15 17:10
201104174356530,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-10.5669,-48.9062,NOVA ROSALÂNDIA,TO,BRASIL,****,2011-04-17,17:15:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/17 17:15,2011/04/17 17:15
201108073365965,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-23.3855,-52.0337,MARINGÁ,PR,BRASIL,****,2011-08-07,20:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/07 20:20,2011/08/07 20:20
201105105006675,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-13.2410,-49.5121,NOVO PLANALTO,GO,BRASIL,****,2011-05-10,12:30:00,NULL,FINALIZADA,ENCERRADA NO RAI,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/10 12:30,2011/05/10 12:30
201109286890400,INCIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-27.8212,-52.4428,QUATRO IRMÃOS,RS,BRASIL,****,2011-09-28,14:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/28 14:00,2011/09/28 14:00
201106029349404,INCIDENTE,POUSO BRUSCO,CONTATO ANORMAL COM A PISTA,ARC,-15.1402,-39.7247,ITAJU DO COLÔNIA,BA,BRASIL,****,2011-06-02,14:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/02 14:30,2011/06/02 14:30
201112091339054,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,VOO CONTROLADO CONTRA O TERRENO,CFIT,-26.3811,-49.3697,SÃO BENTO DO SUL,SC,BRASIL,****,2011-12-09,16:30:00,NULL,FINALIZADA,A-048/CENIPA/2014,SIM,2014-06-02,1,1,NÃO,2019-01-30,2011/12/09 16:30,2011/12/09 16:30
201111303390830,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.1933,-52.7378,MIRADOR,PR,BRASIL,****,2011-11-30,13:30:00,NULL,ATIVA,A-555/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/30 13:30,2011/11/30 13:30
201005016625337,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-52.3822,-40.1294,ITAPETINGA,BA,BRASIL,****,2010-05-01,15:40:00,NULL,FINALIZADA,IG-070/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2010/05/01 15:40,2010/05/01 15:40
201108199861268,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-27.5903,-48.6160,SÃO JOSÉ,SC,BRASIL,SSKT,2011-08-19,19:50:00,NULL,FINALIZADA,IG-558/CENIPA/2014,SIM,2014-06-17,0,1,NÃO,2019-01-30,2011/08/19 19:50,2011/08/19 19:50
200908222373239,ACIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-27.6117,-48.6728,SÃO JOSÉ,SC,BRASIL,SSKT,2009-08-22,20:00:00,NULL,FINALIZADA,A-046/CENIPA/2011,SIM,2011-08-01,3,1,NÃO,2019-01-30,2009/08/22 20:00,2009/08/22 20:00
201108253670977,INCIDENTE,VAZAMENTO DE COMBUSTÍVEL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-29.7198,-52.4299,SANTA CRUZ DO SUL,RS,BRASIL,****,2011-08-25,11:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/25 11:30,2011/08/25 11:30
201107104810162,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.7198,-52.4299,SANTA CRUZ DO SUL,RS,BRASIL,SSSC,2011-07-10,17:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/10 17:10,2011/07/10 17:10
201109125153152,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.7108,-53.6922,SANTA MARIA,RS,BRASIL,SBSM,2011-09-12,15:15:00,NULL,FINALIZADA,IG-502/CENIPA/2017,SIM,2017-06-22,3,1,NÃO,2019-01-30,2011/09/12 15:15,2011/09/12 15:15
201111255473734,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-29.7108,-53.6922,SANTA MARIA,RS,BRASIL,SBSM,2011-11-25,22:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/25 22:50,2011/11/25 22:50
201102031551598,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-28.3019,-54.2641,SANTO ÂNGELO,RS,BRASIL,SBNM,2011-02-03,14:36:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2011/02/03 14:36,2011/02/03 14:36
